datetime,symbol,open,high,low,close,volume,bullish_fvg,bearish_fvg,buy_side_sweep,sell_side_sweep,bullish_mss,bearish_mss
2026-05-08 15:00:00,OANDA:XAUUSD,4725.855,4726.725,4721.725,4723.94,3247.0,False,False,False,False,False,True
2026-05-08 15:05:00,OANDA:XAUUSD,4723.965,4725.76,4720.59,4722.745,2080.0,False,False,False,True,False,False
2026-05-08 15:10:00,OANDA:XAUUSD,4722.65,4722.855,4715.205,4715.34,2196.0,False,True,False,True,False,True
2026-05-08 15:15:00,OANDA:XAUUSD,4715.345,4718.335,4712.725,4715.405,3162.0,False,False,False,True,False,False
2026-05-08 15:20:00,OANDA:XAUUSD,4715.4,4717.62,4703.48,4705.84,4704.0,False,True,False,True,False,True
2026-05-08 15:25:00,OANDA:XAUUSD,4705.805,4707.91,4697.045,4706.86,5747.0,False,False,False,True,False,False
2026-05-08 15:30:00,OANDA:XAUUSD,4706.845,4711.32,4701.375,4709.63,3232.0,True,False,False,False,True,False
2026-05-08 15:35:00,OANDA:XAUUSD,4709.65,4712.025,4708.71,4709.38,2362.0,False,False,False,False,False,False
2026-05-08 15:40:00,OANDA:XAUUSD,4709.35,4710.085,4706.77,4708.195,2617.0,False,False,False,False,False,True
2026-05-08 15:45:00,OANDA:XAUUSD,4708.295,4712.725,4708.135,4712.61,2644.0,False,False,False,False,True,False
2026-05-08 15:50:00,OANDA:XAUUSD,4712.6,4713.63,4708.11,4711.075,2617.0,False,False,True,False,False,False
2026-05-08 15:55:00,OANDA:XAUUSD,4711.065,4711.26,4707.025,4707.925,2269.0,False,False,False,False,False,True
2026-05-08 16:00:00,OANDA:XAUUSD,4707.965,4710.235,4706.91,4709.77,1874.0,False,False,False,False,False,False
2026-05-08 16:05:00,OANDA:XAUUSD,4709.855,4711.12,4706.72,4710.765,1573.0,False,False,False,True,True,False
2026-05-08 16:10:00,OANDA:XAUUSD,4710.76,4713.265,4708.4,4711.64,1727.0,True,False,False,False,True,False
2026-05-08 16:15:00,OANDA:XAUUSD,4711.61,4715.37,4711.525,4714.44,1749.0,True,False,True,False,True,False
2026-05-08 16:20:00,OANDA:XAUUSD,4714.445,4722.2,4714.445,4720.15,2312.0,True,False,True,False,True,False
2026-05-08 16:25:00,OANDA:XAUUSD,4720.315,4722.705,4716.46,4717.22,2053.0,False,False,True,False,False,False
2026-05-08 16:30:00,OANDA:XAUUSD,4717.25,4720.365,4716.65,4719.63,2327.0,False,False,False,False,False,False
2026-05-08 16:35:00,OANDA:XAUUSD,4719.625,4723.84,4719.595,4721.67,1704.0,False,False,True,False,True,False
2026-05-08 16:40:00,OANDA:XAUUSD,4721.68,4721.685,4716.775,4716.93,1620.0,False,False,False,False,False,True
2026-05-08 16:45:00,OANDA:XAUUSD,4716.915,4720.305,4716.025,4718.995,1826.0,False,False,False,False,False,False
2026-05-08 16:50:00,OANDA:XAUUSD,4718.96,4719.295,4716.41,4716.46,1289.0,False,False,False,False,False,False
2026-05-08 16:55:00,OANDA:XAUUSD,4716.45,4717.46,4714.98,4715.76,1087.0,False,False,False,True,False,True
2026-05-08 17:00:00,OANDA:XAUUSD,4715.755,4720.52,4713.58,4719.36,1925.0,False,False,False,True,True,False
2026-05-08 17:05:00,OANDA:XAUUSD,4719.315,4720.405,4715.98,4716.035,1954.0,False,False,False,False,False,False
2026-05-08 17:10:00,OANDA:XAUUSD,4716.04,4718.63,4715.41,4718.625,1541.0,False,False,False,False,False,False
2026-05-08 17:15:00,OANDA:XAUUSD,4718.635,4722.375,4718.295,4719.845,903.0,True,False,True,False,True,False
2026-05-08 17:20:00,OANDA:XAUUSD,4719.885,4722.76,4718.805,4720.665,618.0,False,False,True,False,False,False
2026-05-08 17:25:00,OANDA:XAUUSD,4720.595,4723.13,4717.885,4718.29,1289.0,False,False,True,False,False,True
2026-05-08 17:30:00,OANDA:XAUUSD,4718.27,4718.88,4709.96,4714.86,3227.0,False,True,False,True,False,True
2026-05-08 17:35:00,OANDA:XAUUSD,4714.9,4715.25,4709.385,4713.59,1441.0,False,False,False,True,False,False
2026-05-08 17:40:00,OANDA:XAUUSD,4713.595,4714.9,4710.845,4713.49,1710.0,False,False,False,False,False,False
2026-05-08 17:45:00,OANDA:XAUUSD,4713.505,4714.165,4709.88,4710.835,1743.0,False,False,False,False,False,True
2026-05-08 17:50:00,OANDA:XAUUSD,4710.84,4711.445,4707.605,4710.0,1480.0,False,False,False,True,False,False
2026-05-08 17:55:00,OANDA:XAUUSD,4709.95,4712.41,4707.945,4712.015,1286.0,False,False,False,False,True,False
2026-05-08 18:00:00,OANDA:XAUUSD,4711.915,4714.61,4711.24,4712.895,917.0,False,False,False,False,True,False
2026-05-08 18:05:00,OANDA:XAUUSD,4712.88,4714.995,4712.065,4713.505,959.0,False,False,True,False,False,False
2026-05-08 18:10:00,OANDA:XAUUSD,4713.425,4719.175,4713.12,4719.175,1344.0,True,False,True,False,True,False
2026-05-08 18:15:00,OANDA:XAUUSD,4719.18,4719.815,4717.63,4718.12,1102.0,False,False,True,False,False,False
2026-05-08 18:20:00,OANDA:XAUUSD,4718.13,4723.02,4718.015,4721.44,950.0,True,False,True,False,True,False
2026-05-08 18:25:00,OANDA:XAUUSD,4721.465,4723.98,4720.365,4720.4,1320.0,False,False,True,False,False,False
2026-05-08 18:30:00,OANDA:XAUUSD,4720.365,4723.5,4720.245,4722.325,1240.0,False,False,False,False,False,False
2026-05-08 18:35:00,OANDA:XAUUSD,4722.32,4727.74,4721.98,4727.075,1224.0,True,False,True,False,True,False
2026-05-08 18:40:00,OANDA:XAUUSD,4726.935,4727.85,4724.225,4724.39,1688.0,False,False,True,False,False,False
2026-05-08 18:45:00,OANDA:XAUUSD,4724.355,4724.455,4719.175,4719.745,1182.0,False,True,False,False,False,True
2026-05-08 18:50:00,OANDA:XAUUSD,4719.755,4721.76,4717.84,4721.175,1788.0,False,False,False,True,False,False
2026-05-08 18:55:00,OANDA:XAUUSD,4721.245,4721.255,4715.395,4719.82,3231.0,False,False,False,True,False,False
2026-05-08 19:00:00,OANDA:XAUUSD,4719.8,4726.865,4719.8,4725.93,2042.0,True,False,False,False,True,False
2026-05-08 19:05:00,OANDA:XAUUSD,4725.925,4727.495,4723.175,4724.635,2263.0,False,False,False,False,False,False
2026-05-08 19:10:00,OANDA:XAUUSD,4724.685,4725.225,4719.025,4722.145,2320.0,False,False,False,False,False,True
2026-05-08 19:15:00,OANDA:XAUUSD,4721.985,4725.295,4721.645,4723.115,1639.0,False,False,False,False,False,False
2026-05-08 19:20:00,OANDA:XAUUSD,4723.125,4724.085,4720.08,4723.485,2101.0,False,False,False,False,False,False
2026-05-08 19:25:00,OANDA:XAUUSD,4723.44,4725.895,4723.1,4724.045,1552.0,False,False,False,False,False,False
2026-05-08 19:30:00,OANDA:XAUUSD,4724.035,4725.285,4721.99,4722.48,1104.0,False,False,False,False,False,True
2026-05-08 19:35:00,OANDA:XAUUSD,4722.51,4725.91,4722.07,4723.015,1432.0,False,False,True,False,False,False
2026-05-08 19:40:00,OANDA:XAUUSD,4722.995,4723.925,4721.155,4721.215,1046.0,False,True,False,False,False,True
2026-05-08 19:45:00,OANDA:XAUUSD,4721.175,4721.495,4717.27,4717.87,1927.0,False,True,False,True,False,True
2026-05-08 19:50:00,OANDA:XAUUSD,4717.855,4717.95,4713.91,4717.175,1645.0,False,False,False,True,False,True
2026-05-08 19:55:00,OANDA:XAUUSD,4717.175,4720.135,4716.25,4717.9,1879.0,False,False,False,False,False,False
2026-05-08 20:00:00,OANDA:XAUUSD,4717.87,4719.985,4712.76,4713.39,2273.0,False,True,False,True,False,True
2026-05-08 20:05:00,OANDA:XAUUSD,4713.4,4714.485,4708.81,4709.93,2609.0,False,True,False,True,False,True
2026-05-08 20:10:00,OANDA:XAUUSD,4709.865,4710.015,4703.945,4704.83,2941.0,False,False,False,True,False,True
2026-05-08 20:15:00,OANDA:XAUUSD,4704.835,4710.515,4702.88,4708.215,2807.0,False,False,False,True,False,False
2026-05-08 20:20:00,OANDA:XAUUSD,4708.21,4710.6,4705.01,4706.485,2968.0,False,False,False,False,False,False
2026-05-08 20:25:00,OANDA:XAUUSD,4706.47,4711.075,4705.505,4710.41,2340.0,False,False,False,False,False,False
2026-05-08 20:30:00,OANDA:XAUUSD,4710.42,4724.875,4703.42,4723.255,6653.0,True,False,True,False,True,False
2026-05-08 20:35:00,OANDA:XAUUSD,4723.265,4727.86,4721.67,4725.46,5249.0,False,False,True,False,True,False
2026-05-08 20:40:00,OANDA:XAUUSD,4725.54,4730.865,4722.35,4723.88,4585.0,False,False,True,False,False,False
2026-05-08 20:45:00,OANDA:XAUUSD,4724.075,4726.825,4719.47,4724.41,3945.0,False,False,False,False,False,False
2026-05-08 20:50:00,OANDA:XAUUSD,4724.4,4731.37,4719.905,4730.875,3633.0,False,False,True,False,True,False
2026-05-08 20:55:00,OANDA:XAUUSD,4730.815,4732.125,4720.54,4724.485,5023.0,False,False,True,False,False,False
2026-05-08 21:00:00,OANDA:XAUUSD,4724.395,4729.14,4720.535,4723.255,5275.0,False,False,False,False,False,False
2026-05-08 21:05:00,OANDA:XAUUSD,4723.26,4725.885,4718.495,4720.415,4316.0,False,False,False,True,False,True
2026-05-08 21:10:00,OANDA:XAUUSD,4720.395,4721.79,4716.51,4720.525,3744.0,False,False,False,True,False,False
2026-05-08 21:15:00,OANDA:XAUUSD,4720.445,4726.495,4719.66,4724.9,3776.0,True,False,False,False,True,False
2026-05-08 21:20:00,OANDA:XAUUSD,4724.955,4727.445,4723.105,4724.825,3319.0,False,False,False,False,False,False
2026-05-08 21:25:00,OANDA:XAUUSD,4724.79,4727.99,4724.74,4727.41,2972.0,False,False,False,False,False,False
2026-05-08 21:30:00,OANDA:XAUUSD,4727.395,4743.98,4726.94,4739.115,6805.0,True,False,True,False,True,False
2026-05-08 21:35:00,OANDA:XAUUSD,4739.12,4744.42,4738.38,4738.58,6620.0,False,False,True,False,False,False
2026-05-08 21:40:00,OANDA:XAUUSD,4738.6,4741.185,4734.895,4738.365,6646.0,False,False,False,False,False,True
2026-05-08 21:45:00,OANDA:XAUUSD,4738.35,4744.3,4734.955,4740.485,5497.0,False,False,False,False,False,False
2026-05-08 21:50:00,OANDA:XAUUSD,4740.465,4745.5,4737.345,4740.79,5655.0,False,False,True,False,False,False
2026-05-08 21:55:00,OANDA:XAUUSD,4740.81,4748.015,4740.165,4747.85,3774.0,False,False,True,False,True,False
2026-05-08 22:00:00,OANDA:XAUUSD,4747.84,4749.58,4739.26,4740.375,6010.0,False,False,True,False,False,False
2026-05-08 22:05:00,OANDA:XAUUSD,4740.38,4740.38,4725.585,4726.6,6536.0,False,True,False,True,False,True
2026-05-08 22:10:00,OANDA:XAUUSD,4726.59,4732.27,4718.955,4731.85,7321.0,False,False,False,True,False,False
2026-05-08 22:15:00,OANDA:XAUUSD,4731.79,4734.02,4725.53,4727.745,5020.0,False,False,False,False,False,False
2026-05-08 22:20:00,OANDA:XAUUSD,4727.765,4728.475,4721.465,4725.83,5341.0,False,False,False,False,False,False
2026-05-08 22:25:00,OANDA:XAUUSD,4725.84,4729.4,4717.025,4717.86,5169.0,False,False,False,True,False,True
2026-05-08 22:30:00,OANDA:XAUUSD,4717.72,4723.18,4714.505,4722.545,6260.0,False,False,False,True,False,False
2026-05-08 22:35:00,OANDA:XAUUSD,4722.535,4725.14,4719.315,4723.73,5346.0,False,False,False,False,True,False
2026-05-08 22:40:00,OANDA:XAUUSD,4723.755,4725.725,4721.44,4722.78,4301.0,False,False,False,False,False,False
2026-05-08 22:45:00,OANDA:XAUUSD,4722.725,4724.775,4715.035,4718.21,3483.0,False,True,False,False,False,True
2026-05-08 22:50:00,OANDA:XAUUSD,4718.175,4719.55,4713.495,4718.295,3828.0,False,False,False,True,False,False
2026-05-08 22:55:00,OANDA:XAUUSD,4718.31,4719.87,4715.715,4716.01,3818.0,False,False,False,False,False,False
2026-05-08 23:00:00,OANDA:XAUUSD,4716.02,4717.765,4712.65,4713.96,3884.0,False,False,False,True,False,True
2026-05-08 23:05:00,OANDA:XAUUSD,4713.975,4721.065,4713.975,4716.87,3713.0,False,False,False,False,False,False
2026-05-08 23:10:00,OANDA:XAUUSD,4716.825,4719.875,4706.27,4707.95,4564.0,False,True,False,True,False,True
2026-05-08 23:15:00,OANDA:XAUUSD,4707.895,4709.105,4704.635,4707.015,5664.0,False,False,False,True,False,False
2026-05-08 23:20:00,OANDA:XAUUSD,4707.0,4711.64,4704.425,4708.125,5880.0,False,False,False,True,False,False
2026-05-08 23:25:00,OANDA:XAUUSD,4708.115,4713.79,4705.725,4713.535,3872.0,False,False,False,False,True,False
2026-05-08 23:30:00,OANDA:XAUUSD,4713.545,4714.66,4704.425,4710.045,5890.0,False,False,False,False,False,False
2026-05-08 23:35:00,OANDA:XAUUSD,4710.06,4715.17,4709.795,4712.87,3467.0,False,False,False,False,False,False
2026-05-08 23:40:00,OANDA:XAUUSD,4712.865,4712.865,4704.16,4706.095,4350.0,False,False,False,True,False,True
2026-05-08 23:45:00,OANDA:XAUUSD,4706.11,4709.96,4702.055,4708.845,4311.0,False,False,False,True,False,False
2026-05-08 23:50:00,OANDA:XAUUSD,4708.855,4711.335,4708.575,4709.68,2877.0,False,False,False,False,False,False
2026-05-08 23:55:00,OANDA:XAUUSD,4709.635,4709.77,4704.56,4707.22,3420.0,False,False,False,False,False,True
2026-05-09 00:00:00,OANDA:XAUUSD,4707.23,4710.105,4705.55,4706.285,3431.0,False,False,False,False,False,False
2026-05-09 00:05:00,OANDA:XAUUSD,4706.355,4712.475,4706.355,4708.84,3180.0,False,False,False,False,False,False
2026-05-09 00:10:00,OANDA:XAUUSD,4708.85,4712.56,4706.92,4711.67,2202.0,False,False,True,False,False,False
2026-05-09 00:15:00,OANDA:XAUUSD,4711.655,4714.42,4711.605,4711.765,2524.0,False,False,True,False,False,False
2026-05-09 00:20:00,OANDA:XAUUSD,4711.76,4715.46,4711.725,4714.6,2724.0,True,False,True,False,True,False
2026-05-09 00:25:00,OANDA:XAUUSD,4714.595,4717.72,4714.435,4717.71,2600.0,True,False,True,False,True,False
2026-05-09 00:30:00,OANDA:XAUUSD,4717.69,4720.28,4716.865,4717.195,1969.0,False,False,True,False,False,False
2026-05-09 00:35:00,OANDA:XAUUSD,4717.015,4718.36,4715.665,4716.36,2155.0,False,False,False,False,False,True
2026-05-09 00:40:00,OANDA:XAUUSD,4716.43,4717.48,4713.32,4713.525,1795.0,False,False,False,False,False,True
2026-05-09 00:45:00,OANDA:XAUUSD,4713.55,4716.365,4712.805,4713.595,2528.0,False,False,False,False,False,False
2026-05-09 00:50:00,OANDA:XAUUSD,4713.615,4713.81,4711.875,4713.235,2950.0,False,False,False,True,False,False
2026-05-09 00:55:00,OANDA:XAUUSD,4713.225,4714.41,4711.35,4712.525,2722.0,False,False,False,True,False,False
2026-05-09 01:00:00,OANDA:XAUUSD,4712.505,4716.17,4712.225,4715.365,2742.0,False,False,False,False,True,False
2026-05-09 01:05:00,OANDA:XAUUSD,4715.36,4716.335,4713.555,4714.35,2479.0,False,False,False,False,False,False
2026-05-09 01:10:00,OANDA:XAUUSD,4714.29,4715.37,4713.08,4715.3,2091.0,False,False,False,False,False,False
2026-05-09 01:15:00,OANDA:XAUUSD,4715.295,4719.51,4715.285,4718.715,1743.0,True,False,True,False,True,False
2026-05-09 01:20:00,OANDA:XAUUSD,4718.73,4720.705,4717.38,4718.83,1532.0,False,False,True,False,False,False
2026-05-09 01:25:00,OANDA:XAUUSD,4718.82,4722.125,4718.5,4720.6,1936.0,False,False,True,False,False,False
2026-05-09 01:30:00,OANDA:XAUUSD,4720.57,4721.845,4719.67,4720.39,1391.0,False,False,False,False,False,False
2026-05-09 01:35:00,OANDA:XAUUSD,4720.37,4721.61,4719.82,4720.04,1609.0,False,False,False,False,False,False
2026-05-09 01:40:00,OANDA:XAUUSD,4720.025,4721.66,4719.76,4720.755,1564.0,False,False,False,False,False,False
2026-05-09 01:45:00,OANDA:XAUUSD,4720.75,4721.53,4719.84,4720.03,1530.0,False,False,False,False,False,False
2026-05-09 01:50:00,OANDA:XAUUSD,4720.025,4722.16,4719.43,4722.115,1482.0,False,False,True,False,True,False
2026-05-09 01:55:00,OANDA:XAUUSD,4722.14,4722.765,4719.8,4720.96,1130.0,False,False,True,False,False,False
2026-05-09 02:00:00,OANDA:XAUUSD,4721.025,4727.765,4720.635,4726.7,3536.0,True,False,True,False,True,False
2026-05-09 02:05:00,OANDA:XAUUSD,4726.67,4727.89,4725.645,4726.005,2003.0,False,False,True,False,False,False
2026-05-09 02:10:00,OANDA:XAUUSD,4726.02,4728.685,4725.155,4727.68,1983.0,False,False,True,False,False,False
2026-05-09 02:15:00,OANDA:XAUUSD,4727.69,4729.025,4725.435,4725.58,1886.0,False,False,True,False,False,False
2026-05-09 02:20:00,OANDA:XAUUSD,4725.57,4727.65,4725.39,4726.725,1482.0,False,False,False,False,False,False
2026-05-09 02:25:00,OANDA:XAUUSD,4726.71,4726.71,4723.965,4725.725,2059.0,False,False,False,False,False,False
2026-05-09 02:30:00,OANDA:XAUUSD,4725.715,4726.51,4724.12,4725.385,1734.0,False,False,False,False,False,False
2026-05-09 02:35:00,OANDA:XAUUSD,4725.38,4726.315,4724.82,4725.94,1615.0,False,False,False,False,False,False
2026-05-09 02:40:00,OANDA:XAUUSD,4725.91,4726.24,4724.02,4724.77,1206.0,False,False,False,False,False,True
2026-05-09 02:45:00,OANDA:XAUUSD,4724.67,4724.885,4722.185,4723.555,1863.0,False,False,False,True,False,True
2026-05-09 02:50:00,OANDA:XAUUSD,4723.565,4724.47,4721.86,4722.505,1392.0,False,False,False,True,False,False
2026-05-09 02:55:00,OANDA:XAUUSD,4722.51,4723.365,4720.01,4722.0,2033.0,False,False,False,True,False,False
2026-05-09 03:00:00,OANDA:XAUUSD,4721.995,4724.645,4721.06,4723.055,2283.0,False,False,False,False,False,False
2026-05-09 03:05:00,OANDA:XAUUSD,4723.13,4725.545,4722.565,4724.835,1701.0,False,False,False,False,True,False
2026-05-09 03:10:00,OANDA:XAUUSD,4724.805,4725.715,4723.395,4723.76,1175.0,False,False,True,False,False,False
2026-05-09 03:15:00,OANDA:XAUUSD,4723.74,4724.815,4723.605,4724.31,836.0,False,False,False,False,False,False
2026-05-09 03:20:00,OANDA:XAUUSD,4724.32,4725.115,4723.4,4724.74,981.0,False,False,False,False,False,False
2026-05-09 03:25:00,OANDA:XAUUSD,4724.73,4725.07,4723.56,4723.855,994.0,False,False,False,False,False,False
2026-05-09 03:30:00,OANDA:XAUUSD,4723.84,4723.925,4722.15,4723.1,1086.0,False,False,False,True,False,True
2026-05-09 03:35:00,OANDA:XAUUSD,4723.15,4723.635,4721.875,4723.615,946.0,False,False,False,True,False,False
2026-05-09 03:40:00,OANDA:XAUUSD,4723.61,4726.915,4723.515,4725.43,2354.0,False,False,True,False,True,False
2026-05-09 03:45:00,OANDA:XAUUSD,4725.425,4726.035,4723.545,4724.17,1453.0,False,False,False,False,False,False
2026-05-09 03:50:00,OANDA:XAUUSD,4724.23,4725.675,4723.795,4725.065,1527.0,False,False,False,False,False,False
2026-05-09 03:55:00,OANDA:XAUUSD,4725.035,4725.16,4723.115,4724.09,2229.0,False,False,False,False,False,False
2026-05-09 04:00:00,OANDA:XAUUSD,4724.19,4724.43,4722.27,4723.185,1077.0,False,False,False,False,False,False
2026-05-09 04:05:00,OANDA:XAUUSD,4723.15,4723.43,4721.78,4721.78,567.0,False,True,False,True,False,True
2026-05-09 04:10:00,OANDA:XAUUSD,4721.835,4721.97,4717.325,4718.885,578.0,False,True,False,True,False,True
2026-05-09 04:15:00,OANDA:XAUUSD,4718.935,4719.285,4715.425,4715.565,826.0,False,False,False,True,False,True
2026-05-09 04:20:00,OANDA:XAUUSD,4715.515,4717.96,4715.34,4716.955,990.0,False,False,False,True,False,False
2026-05-09 04:25:00,OANDA:XAUUSD,4716.96,4717.82,4715.91,4717.5,1137.0,False,False,False,False,False,False
2026-05-09 04:30:00,OANDA:XAUUSD,4717.48,4719.265,4716.505,4717.525,1000.0,False,False,False,False,False,False
2026-05-09 04:35:00,OANDA:XAUUSD,4717.52,4718.315,4716.86,4718.06,1365.0,False,False,False,False,False,False
2026-05-09 04:40:00,OANDA:XAUUSD,4718.07,4718.445,4716.02,4716.615,815.0,False,False,False,False,False,True
2026-05-09 04:45:00,OANDA:XAUUSD,4716.63,4717.09,4714.9,4715.285,1209.0,False,False,False,True,False,True
2026-05-09 04:50:00,OANDA:XAUUSD,4715.295,4716.535,4714.745,4715.565,1766.0,False,False,False,True,False,False
2026-05-09 04:55:00,OANDA:XAUUSD,4715.53,4716.52,4715.12,4715.715,314.0,False,True,False,False,False,False
2026-05-11 06:00:00,OANDA:XAUUSD,4687.43,4687.515,4686.84,4687.095,29.0,False,True,False,True,False,True
2026-05-11 06:05:00,OANDA:XAUUSD,4687.015,4689.125,4680.075,4688.475,2148.0,False,False,False,True,True,False
2026-05-11 06:10:00,OANDA:XAUUSD,4688.585,4694.87,4686.265,4687.505,1843.0,False,False,False,False,False,False
2026-05-11 06:15:00,OANDA:XAUUSD,4687.53,4690.495,4682.08,4687.605,1393.0,False,False,False,False,False,False
2026-05-11 06:20:00,OANDA:XAUUSD,4687.54,4689.975,4685.37,4689.605,993.0,False,False,False,False,False,False
2026-05-11 06:25:00,OANDA:XAUUSD,4689.61,4696.435,4688.99,4694.465,1576.0,False,False,True,False,True,False
2026-05-11 06:30:00,OANDA:XAUUSD,4693.995,4694.245,4689.44,4693.07,1911.0,False,False,False,False,False,False
2026-05-11 06:35:00,OANDA:XAUUSD,4693.095,4694.26,4687.3,4688.61,1398.0,False,False,False,False,False,True
2026-05-11 06:40:00,OANDA:XAUUSD,4688.59,4691.785,4687.29,4691.39,1024.0,False,False,False,False,False,False
2026-05-11 06:45:00,OANDA:XAUUSD,4691.4,4694.135,4690.13,4694.135,1062.0,False,False,False,False,True,False
2026-05-11 06:50:00,OANDA:XAUUSD,4693.99,4694.03,4690.435,4691.645,1016.0,False,False,False,False,False,False
2026-05-11 06:55:00,OANDA:XAUUSD,4691.655,4694.745,4691.21,4691.76,1719.0,False,False,True,False,False,False
2026-05-11 07:00:00,OANDA:XAUUSD,4691.75,4696.895,4691.05,4696.425,2142.0,False,False,True,False,True,False
2026-05-11 07:05:00,OANDA:XAUUSD,4696.415,4696.415,4692.67,4694.085,1664.0,False,False,False,False,False,False
2026-05-11 07:10:00,OANDA:XAUUSD,4694.02,4694.65,4688.805,4690.285,1921.0,False,False,False,True,False,True
2026-05-11 07:15:00,OANDA:XAUUSD,4690.31,4695.23,4689.18,4695.16,1100.0,True,False,False,False,True,False
2026-05-11 07:20:00,OANDA:XAUUSD,4695.15,4696.71,4694.885,4696.465,1037.0,False,False,False,False,True,False
2026-05-11 07:25:00,OANDA:XAUUSD,4696.715,4697.045,4694.125,4694.795,989.0,False,False,True,False,False,True
2026-05-11 07:30:00,OANDA:XAUUSD,4694.79,4697.695,4694.77,4696.445,923.0,False,False,True,False,False,False
2026-05-11 07:35:00,OANDA:XAUUSD,4696.455,4698.49,4695.535,4697.32,891.0,False,False,True,False,False,False
2026-05-11 07:40:00,OANDA:XAUUSD,4697.345,4698.36,4696.095,4697.62,675.0,False,False,False,False,False,False
2026-05-11 07:45:00,OANDA:XAUUSD,4697.6,4698.63,4694.48,4698.63,801.0,False,False,True,False,True,False
2026-05-11 07:50:00,OANDA:XAUUSD,4698.6,4698.65,4695.43,4695.61,989.0,False,False,True,False,False,False
2026-05-11 07:55:00,OANDA:XAUUSD,4695.605,4695.77,4690.28,4691.89,923.0,False,True,False,True,False,True
2026-05-11 08:00:00,OANDA:XAUUSD,4691.84,4691.935,4682.275,4687.495,2564.0,False,False,False,True,False,True
2026-05-11 08:05:00,OANDA:XAUUSD,4687.545,4690.67,4685.04,4686.125,1914.0,False,False,False,False,False,False
2026-05-11 08:10:00,OANDA:XAUUSD,4686.085,4687.05,4680.33,4682.84,1752.0,False,True,False,True,False,True
2026-05-11 08:15:00,OANDA:XAUUSD,4682.845,4683.34,4676.915,4677.81,2590.0,False,False,False,True,False,True
2026-05-11 08:20:00,OANDA:XAUUSD,4677.715,4685.815,4675.91,4684.425,2020.0,False,False,False,True,True,False
2026-05-11 08:25:00,OANDA:XAUUSD,4684.435,4686.775,4681.835,4683.58,1656.0,False,False,False,False,False,False
2026-05-11 08:30:00,OANDA:XAUUSD,4683.685,4693.355,4683.685,4693.03,1966.0,False,False,True,False,True,False
2026-05-11 08:35:00,OANDA:XAUUSD,4693.01,4693.375,4685.58,4687.525,1843.0,False,False,True,False,False,False
2026-05-11 08:40:00,OANDA:XAUUSD,4687.505,4691.695,4687.34,4689.12,1622.0,False,False,False,False,False,False
2026-05-11 08:45:00,OANDA:XAUUSD,4689.14,4692.96,4687.935,4690.42,2208.0,False,False,False,False,False,False
2026-05-11 08:50:00,OANDA:XAUUSD,4690.27,4692.135,4670.505,4682.69,4760.0,False,True,False,True,False,True
2026-05-11 08:55:00,OANDA:XAUUSD,4682.62,4684.325,4673.77,4683.44,4321.0,False,False,False,False,False,False
2026-05-11 09:00:00,OANDA:XAUUSD,4683.415,4692.775,4674.635,4691.435,7110.0,True,False,False,False,True,False
2026-05-11 09:05:00,OANDA:XAUUSD,4691.44,4699.91,4689.52,4690.875,5583.0,False,False,True,False,False,False
2026-05-11 09:10:00,OANDA:XAUUSD,4690.945,4695.35,4682.24,4692.195,5563.0,False,False,False,False,False,False
2026-05-11 09:15:00,OANDA:XAUUSD,4692.215,4697.82,4689.885,4696.025,4553.0,False,False,False,False,True,False
2026-05-11 09:20:00,OANDA:XAUUSD,4696.105,4705.555,4693.395,4703.165,3524.0,True,False,True,False,True,False
2026-05-11 09:25:00,OANDA:XAUUSD,4703.195,4705.56,4698.92,4699.01,3207.0,False,False,True,False,False,False
2026-05-11 09:30:00,OANDA:XAUUSD,4699.26,4701.935,4693.41,4698.03,3939.0,False,True,False,False,False,True
2026-05-11 09:35:00,OANDA:XAUUSD,4698.225,4698.75,4694.115,4695.36,3982.0,False,False,False,False,False,False
2026-05-11 09:40:00,OANDA:XAUUSD,4695.285,4695.86,4690.96,4694.515,3111.0,False,False,False,False,False,False
2026-05-11 09:45:00,OANDA:XAUUSD,4694.655,4696.115,4692.715,4695.12,2024.0,False,False,False,False,False,False
2026-05-11 09:50:00,OANDA:XAUUSD,4695.115,4695.115,4685.66,4686.8,3224.0,False,True,False,True,False,True
2026-05-11 09:55:00,OANDA:XAUUSD,4686.825,4687.55,4680.29,4685.97,2752.0,False,False,False,True,False,False
2026-05-11 10:00:00,OANDA:XAUUSD,4685.975,4693.135,4685.1,4689.185,2911.0,False,False,False,False,True,False
2026-05-11 10:05:00,OANDA:XAUUSD,4689.22,4689.405,4678.685,4684.08,2865.0,False,False,False,True,False,True
2026-05-11 10:10:00,OANDA:XAUUSD,4684.03,4689.605,4682.85,4686.305,2476.0,False,False,False,False,False,False
2026-05-11 10:15:00,OANDA:XAUUSD,4686.27,4686.9,4683.05,4683.55,1740.0,False,False,False,False,False,False
2026-05-11 10:20:00,OANDA:XAUUSD,4683.525,4686.75,4683.005,4686.235,1683.0,False,False,False,False,False,False
2026-05-11 10:25:00,OANDA:XAUUSD,4686.15,4688.705,4685.155,4688.5,1474.0,True,False,False,False,True,False
2026-05-11 10:30:00,OANDA:XAUUSD,4688.48,4695.66,4688.48,4692.13,2310.0,True,False,True,False,True,False
2026-05-11 10:35:00,OANDA:XAUUSD,4692.11,4700.425,4690.945,4699.33,2434.0,False,False,True,False,True,False
2026-05-11 10:40:00,OANDA:XAUUSD,4699.325,4699.325,4688.125,4688.785,1819.0,False,False,False,False,False,True
